,Tweeted Date,Tweet Description,Popularity Count
44,2021-05-19,"RT @fujitvview: #菅田将暉 さんの主演映画「#キャラクター」🔪

この作品で演技に初挑戦する #Fukase さんのもとにSEKAI NO OWARIメンバーが訪問しました✨

Fukaseさんの芝居を間近で見た #Saori さんは興奮気味で…😆
詳細は記事で…",0
45,2021-05-19,"RT @thetvjp: SEKAI NO OWARIメンバーが映画「キャラクター」撮影現場訪問！特殊メイクを施されたFukaseに「凄いね！」

#キャラクター #菅田将暉 #Fukase #SEKAINOOWARI #Nakajin #Saori #DJLOVE
@char…",0
70,2021-05-19,RT @eigacom: 菅田将暉主演「キャラクター」撮影現場を「SEKAI NO OWARI」メンバー訪問！　殺人鬼役のFukaseにSaori「鳥肌が立ちました」 #キャラクター #菅田将暉 #Fukase #SEKAINOOWARI #Saori https://t.co…,0
64,2021-05-19,"RT @mag_mina: mina7月号 5/20（木）発売
【表紙】
梅雨が明けたら。／永野芽郁

増田貴久（NEWS）
髙橋海人（King &amp; Prince）
神木隆之介
Fukase（SEKAI NO OWARI）
清水尋也

🔗Amazon：
 https://t.c…",0
65,2021-05-19,"RT @mag_mina: mina7月号 5/20（木）発売
【表紙】
梅雨が明けたら。／永野芽郁

増田貴久（NEWS）
髙橋海人（King &amp; Prince）
神木隆之介
Fukase（SEKAI NO OWARI）
清水尋也

🔗Amazon：
 https://t.c…",0
66,2021-05-19,"RT @mag_mina: mina7月号 5/20（木）発売
【表紙】
梅雨が明けたら。／永野芽郁

増田貴久（NEWS）
髙橋海人（King &amp; Prince）
神木隆之介
Fukase（SEKAI NO OWARI）
清水尋也

🔗Amazon：
 https://t.c…",0
67,2021-05-19,"RT @00_aika_0127: 【弾き語り】眠り姫 / SEKAI NO OWARI
イヤホンつけて音上げて聴いてみてください☺️🙏
 #弾き語り https://t.co/xivKdS6H6I",0
68,2021-05-19,RT @eigacom: 菅田将暉主演「キャラクター」撮影現場を「SEKAI NO OWARI」メンバー訪問！　殺人鬼役のFukaseにSaori「鳥肌が立ちました」 #キャラクター #菅田将暉 #Fukase #SEKAINOOWARI #Saori https://t.co…,0
69,2021-05-19,僕らがいますぐ欲しいのは「ソレ」から逃げる「理由」なんかじゃなくて　僕らがいますぐ欲しいのは「ソレ」と戦う「勇気」が欲しいんだ/Fight Music #sekai_no_owari,0
71,2021-05-19,"RT @sol_info: 【🏫新曲解禁情報🎶】

明日19日(水)、我が校の""世界始""の講師 SEKAI NO OWARI 先生🌏 [ @SekaiNoOwariOFC ] の新曲『バードマン』を初オンエア🎶🏀

遅刻厳禁でよろしく✋🏫

#SEKAINOOWARI #セカオ…",0
46,2021-05-19,"RT @eigajoho: SEKAI NO OWARIメンバー映画『キャラクター』撮影現場訪問
https://t.co/K4m6indIFi　https://t.co/6He6em0VAq
#キャラクター　
#菅田将暉　
#Fukase　
#セカオワ　
#Saori　
#D…",0
7,2021-05-21,バードノート(feat.SEKAI NO OWARI),0
73,2021-05-19,RT @eigacom: 菅田将暉主演「キャラクター」撮影現場を「SEKAI NO OWARI」メンバー訪問！　殺人鬼役のFukaseにSaori「鳥肌が立ちました」 #キャラクター #菅田将暉 #Fukase #SEKAINOOWARI #Saori https://t.co…,0
74,2021-05-19,"RT @mag_mina: mina7月号 5/20（木）発売
【表紙】
梅雨が明けたら。／永野芽郁

増田貴久（NEWS）
髙橋海人（King &amp; Prince）
神木隆之介
Fukase（SEKAI NO OWARI）
清水尋也

🔗Amazon：
 https://t.c…",0
6,2021-05-21,"《 定期 》
BUMP OF CHICKEN
SHISHAMO
ﾁｬｯﾄﾓﾝﾁｰ
YUI
ASIAN KUNG-FU GENERATION
SEKAI NO OWARI
好きなアーティスト1つでもあったらRT
#RTした人全員フォローする
#拡散希望",0
76,2021-05-19,"Ah 君はいつの日か深い眠りにおちてしまうんだね
そしたらもう目を覚まさないんだね
僕らがいままで冒険した世界と僕は一人で戦わなくちゃいけないんだね
sekai no owari【眠り姫】",0
77,2021-05-19,"RT @eigajoho: SEKAI NO OWARIメンバー映画『キャラクター』撮影現場訪問
https://t.co/K4m6indIFi　https://t.co/6He6em0VAq
#キャラクター　
#菅田将暉　
#Fukase　
#セカオワ　
#Saori　
#D…",0
63,2021-05-19,"RT @mag_mina: mina7月号 5/20（木）発売
【表紙】
梅雨が明けたら。／永野芽郁

増田貴久（NEWS）
髙橋海人（King &amp; Prince）
神木隆之介
Fukase（SEKAI NO OWARI）
清水尋也

🔗Amazon：
 https://t.c…",0
62,2021-05-19,"RT @modelpress: SEKAI NO OWARI、初演技に挑戦するFukaseの撮影現場に訪問「鳥肌が立ちました」

@fromsekaowa @saori_skow @character2021 #キャラクター

▼写真・コメントはこちら

https://t.c…",0
61,2021-05-19,"RT @umusicjapan: SEKAI NO OWARI
『めざまし８』テーマソング
バードマン
˗ˏˋ iTunes予約受付中 ˎˊ˗
https://t.co/ooaASxKRY6

サイン入り🪄LPサイズジャケット 
が当たる特別企画を実施中！

⏰5/19(水)2…",0
60,2021-05-19,"RT @mag_mina: mina7月号 5/20（木）発売
【表紙】
梅雨が明けたら。／永野芽郁

増田貴久（NEWS）
髙橋海人（King &amp; Prince）
神木隆之介
Fukase（SEKAI NO OWARI）
清水尋也

🔗Amazon：
 https://t.c…",0
59,2021-05-19,RT @eigacom: 菅田将暉主演「キャラクター」撮影現場を「SEKAI NO OWARI」メンバー訪問！　殺人鬼役のFukaseにSaori「鳥肌が立ちました」 #キャラクター #菅田将暉 #Fukase #SEKAINOOWARI #Saori https://t.co…,0
58,2021-05-19,SEKAI NO OWARIが好きな人RT https://t.co/VrM9IFe87p,0
57,2021-05-19,@MUSIKMENFESS epik high feat. sekai no owari - sleeping beauty,0
56,2021-05-19,#Nowplaying umbrella - SEKAI NO OWARI (umbrella - Single) https://t.co/sf3kEOJmDF,0
55,2021-05-19,"RT @natalie_mu: 【制作現場レポート】SEKAI NO OWARI、映画「キャラクター」撮影現場で殺人鬼役Fukaseと対面「鳥肌が立ちました」
https://t.co/iLfUAO19Fc

#映画キャラクター #sekainoowari #Fukase #菅…",0
54,2021-05-19,"RT @umusicjapan: SEKAI NO OWARI
『めざまし８』テーマソング
バードマン
˗ˏˋ iTunes予約受付中 ˎˊ˗
https://t.co/ooaASxKRY6

サイン入り🪄LPサイズジャケット 
が当たる特別企画を実施中！

⏰5/19(水)2…",0
53,2021-05-19,RT @eigacom: 菅田将暉主演「キャラクター」撮影現場を「SEKAI NO OWARI」メンバー訪問！　殺人鬼役のFukaseにSaori「鳥肌が立ちました」 #キャラクター #菅田将暉 #Fukase #SEKAINOOWARI #Saori https://t.co…,0
52,2021-05-19,"RT @modelpress: SEKAI NO OWARI、初演技に挑戦するFukaseの撮影現場に訪問「鳥肌が立ちました」

@fromsekaowa @saori_skow @character2021 #キャラクター

▼写真・コメントはこちら

https://t.c…",0
51,2021-05-19,"RT @mag_mina: mina7月号 5/20（木）発売
【表紙】
梅雨が明けたら。／永野芽郁

増田貴久（NEWS）
髙橋海人（King &amp; Prince）
神木隆之介
Fukase（SEKAI NO OWARI）
清水尋也

🔗Amazon：
 https://t.c…",0
50,2021-05-19,"RT @natalie_mu: 【制作現場レポート】SEKAI NO OWARI、映画「キャラクター」撮影現場で殺人鬼役Fukaseと対面「鳥肌が立ちました」
https://t.co/iLfUAO19Fc

#映画キャラクター #sekainoowari #Fukase #菅…",0
49,2021-05-19,"RT @sol_info: 【🏫新曲解禁情報🎶】

明日19日(水)、我が校の""世界始""の講師 SEKAI NO OWARI 先生🌏 [ @SekaiNoOwariOFC ] の新曲『バードマン』を初オンエア🎶🏀

遅刻厳禁でよろしく✋🏫

#SEKAINOOWARI #セカオ…",0
48,2021-05-19,RT @eigacom: 菅田将暉主演「キャラクター」撮影現場を「SEKAI NO OWARI」メンバー訪問！　殺人鬼役のFukaseにSaori「鳥肌が立ちました」 #キャラクター #菅田将暉 #Fukase #SEKAINOOWARI #Saori https://t.co…,0
47,2021-05-19,"RT @umusicjapan: SEKAI NO OWARI
『めざまし８』テーマソング
バードマン
˗ˏˋ iTunes予約受付中 ˎˊ˗
https://t.co/ooaASxKRY6

サイン入り🪄LPサイズジャケット 
が当たる特別企画を実施中！

⏰5/19(水)2…",0
75,2021-05-19,"RT @umusicjapan: SEKAI NO OWARI
『めざまし８』テーマソング
バードマン
˗ˏˋ iTunes予約受付中 ˎˊ˗
https://t.co/ooaASxKRY6

サイン入り🪄LPサイズジャケット 
が当たる特別企画を実施中！

⏰5/19(水)2…",0
